date,nav,cash,cash_frac,n_stocks,trades,eligible_count
2019-02-06,0.9999999999999999,0.9999999999999999,1.0,0,0,1250
2019-02-07,0.9990000000000002,0.0,0.0,100,100,1246
2019-02-08,0.9952124278108837,0.0,0.0,100,102,1122
2019-02-11,0.9989360075170458,0.0,0.0,100,102,1365
2019-02-12,1.0097642987984308,0.0,0.0,100,102,1430
2019-02-13,1.0142202217673821,0.0,0.0,100,104,1413
2019-02-14,1.0150524122950912,0.0,0.0,100,106,1390
2019-02-15,1.0200894517113877,0.0,0.0,100,108,1446
2019-02-18,1.0247123327633594,0.0,0.0,100,108,1525
2019-02-19,1.02845592870941,0.0,0.0,100,110,1496
2019-02-20,1.0308328286727064,0.0,0.0,100,110,1499
2019-02-21,1.0295374908565775,0.0,0.0,100,110,1469
2019-02-22,1.045589109157689,0.0,0.0,100,110,1364
2019-02-25,1.0551316939067161,0.0,0.0,100,112,1373
2019-02-26,1.0588644776821143,0.0,0.0,100,114,1416
2019-02-27,1.0534483068975917,0.0,0.0,100,114,1428
2019-02-28,1.052161868662825,0.0,0.0,100,114,1362
2019-03-01,1.058202865103071,0.0,0.0,100,114,1348
2019-03-04,1.061668204248021,0.0,0.0,100,116,1435
2019-03-05,1.0612249410655452,0.0,0.0,100,116,1401
2019-03-06,1.0557727115062638,0.0,0.0,100,116,1353
2019-03-07,1.0422978486199908,0.0,0.0,100,116,1215
2019-03-08,1.034542272312968,0.0,0.0,100,116,1073
2019-03-11,1.0480301752461894,0.0,0.0,100,116,1104
2019-03-12,1.0474894831250041,0.0,0.0,100,118,1062
2019-03-13,1.0489888357392776,0.0,0.0,100,122,1055
2019-03-14,1.0528663237183111,0.0,0.0,100,124,1187
2019-03-15,1.0605432295561397,0.0,0.0,100,126,1390
2019-03-18,1.0674715742779566,0.0,0.0,100,130,1412
2019-03-19,1.0685886703227128,0.0,0.0,100,130,1295
2019-03-20,1.0641329166335047,0.0,0.0,100,130,1198
2019-03-21,1.0765713769808516,0.0,0.0,100,136,1234
2019-03-22,1.0534401293975872,0.0,0.0,100,136,1046
2019-03-25,1.04251007197776,0.0,0.0,100,138,825
2019-03-26,1.0483683991049835,0.0,0.0,100,140,961
2019-03-27,1.0395194843498203,0.0,0.0,100,144,881
2019-03-28,1.042081924549441,0.0,0.0,100,144,872
2019-03-29,1.0555630466093613,0.0,0.0,100,146,896
2019-04-01,1.074112899935201,0.0,0.0,100,146,1021
