date,nav,cash,cash_frac,n_stocks,trades,eligible_count
2019-01-30,0.9999999999999999,0.9999999999999999,1.0,0,0,875
2019-01-31,0.9990000000000002,0.0,0.0,100,100,845
2019-02-01,1.0013024060105353,0.0,0.0,100,102,1142
2019-02-04,1.0009604513862649,0.0,0.0,100,102,1290
2019-02-05,1.0078512196054872,0.0,0.0,100,102,1355
2019-02-06,1.0117864110118808,0.0,0.0,100,102,1315
2019-02-07,1.0004032463983576,0.0,0.0,100,102,1100
2019-02-08,0.9928019050450351,0.0,0.0,100,102,746
2019-02-11,0.9990665005753803,0.0,0.0,100,102,785
2019-02-12,1.0059597948868306,0.0,0.0,100,102,1048
2019-02-13,1.0084944954483888,0.0,0.0,100,102,1131
2019-02-14,1.0082986419442186,0.0,0.0,100,102,1071
2019-02-15,1.0148391741113887,0.0,0.0,100,104,1034
2019-02-18,1.0175356049442217,0.0,0.0,100,104,1211
2019-02-19,1.01955257012482,0.0,0.0,100,106,1167
2019-02-20,1.0294410437508956,0.0,0.0,100,106,1211
2019-02-21,1.0262574215380156,0.0,0.0,100,108,1124
2019-02-22,1.0365851356642568,0.0,0.0,100,110,1200
2019-02-25,1.0424033216439894,0.0,0.0,100,110,1122
2019-02-26,1.0470309709061791,0.0,0.0,100,114,973
2019-02-27,1.039183648103968,0.0,0.0,100,118,929
2019-02-28,1.0363329857202748,0.0,0.0,100,118,1096
2019-03-01,1.04539987859631,0.0,0.0,100,120,1332
2019-03-04,1.0488898638798256,0.0,0.0,100,122,1277
2019-03-05,1.0493679009436363,0.0,0.0,100,124,1103
2019-03-06,1.0409144427096448,0.0,0.0,100,124,952
2019-03-07,1.0284197654560336,0.0,0.0,100,124,858
2019-03-08,1.020475215818891,0.0,0.0,100,126,610
2019-03-11,1.0317961349717382,0.0,0.0,100,126,647
2019-03-12,1.0335397208780739,0.0,0.0,100,128,707
2019-03-13,1.0367539393675944,0.0,0.0,100,136,684
2019-03-14,1.0374454234991108,0.0,0.0,100,142,707
2019-03-15,1.0460485946321976,0.0,0.0,100,146,782
2019-03-18,1.0508745759612077,0.0,0.0,100,146,822
2019-03-19,1.053950465074222,0.0,0.0,100,148,825
2019-03-20,1.04709608079059,0.0,0.0,100,150,813
2019-03-21,1.055286419206406,0.0,0.0,100,150,895
2019-03-22,1.0375419961225036,0.0,0.0,100,150,613
2019-03-25,1.0290512025698997,0.0,0.0,100,152,501
2019-03-26,1.0375978876391372,0.0,0.0,100,160,626
2019-03-27,1.0328723353229299,0.0,0.0,100,164,599
2019-03-28,1.0321582554531015,0.0,0.0,100,168,672
2019-03-29,1.0415646400322625,0.0,0.0,100,170,921
2019-04-01,1.0570945696589327,0.0,0.0,100,170,1039
2019-04-02,1.0612856802262485,0.0,0.0,100,174,998
2019-04-03,1.0729543353123472,0.0,0.0,100,178,1108
2019-04-04,1.0686642133496815,0.0,0.0,100,180,1086
2019-04-05,1.0767828057327717,0.0,0.0,100,180,1045
2019-04-08,1.0854371446647844,0.0,0.0,100,184,919
2019-04-09,1.0774461727752365,0.0,0.0,100,186,803
2019-04-10,1.0799394733723588,0.0,0.0,100,188,904
2019-04-11,1.0800089182000214,0.0,0.0,100,190,869
2019-04-12,1.0853851281354956,0.0,0.0,100,196,1095
2019-04-15,1.0858515636266626,0.0,0.0,100,200,1316
2019-04-16,1.0892584247127908,0.0,0.0,100,202,1174
2019-04-17,1.0829306464105513,0.0,0.0,100,208,1191
2019-04-18,1.0755483672302375,0.0,0.0,100,208,1182
2019-04-19,1.0760146101352117,0.0,0.0,100,214,1114
2019-04-22,1.0810912616343007,0.0,0.0,100,214,961
2019-04-23,1.089998255345319,0.0,0.0,100,214,973
2019-04-24,1.088090478350002,0.0,0.0,100,218,837
2019-04-25,1.0826743264765515,0.0,0.0,100,220,820
2019-04-26,1.0807973144363423,0.0,0.0,100,220,784
2019-04-29,1.0833835406432117,0.0,0.0,100,224,835
2019-04-30,1.0854578278946037,0.0,0.0,100,228,889
2019-05-01,1.078913357115327,0.0,0.0,100,234,836
2019-05-02,1.0792884183783726,0.0,0.0,100,242,575
2019-05-03,1.0873775773048109,0.0,0.0,100,260,554
2019-05-06,1.0734757217217565,0.0,0.0,100,262,443
2019-05-07,1.0679363618182325,0.0,0.0,100,262,357
2019-05-08,1.0717071103796136,0.0,0.0,100,268,372
2019-05-09,1.0631485371596554,0.0,0.0,100,272,307
2019-05-10,1.0651362243977314,0.0,0.0,100,274,364
2019-05-13,1.045294256507456,0.0,0.0,100,274,297
2019-05-14,1.0611230199508332,0.0,0.0,100,284,294
2019-05-15,1.0664481501597776,0.0,0.0,100,292,305
2019-05-16,1.0764234813318323,0.0,0.0,100,292,386
2019-05-17,1.0744556493027242,0.0,0.0,100,292,375
2019-05-20,1.0618257125079,0.0,0.0,100,296,346
2019-05-21,1.0728629027042262,0.0,0.0,100,308,361
2019-05-22,1.0724593214576486,0.0,0.0,100,308,394
2019-05-23,1.0562243788467403,0.0,0.0,100,310,361
2019-05-24,1.06260066332064,0.0,0.0,100,318,337
2019-05-27,1.0683048293844102,0.0,0.0,100,320,384
2019-05-28,1.0691276969850416,0.0,0.0,100,324,430
2019-05-29,1.0537998556270818,0.0,0.0,100,326,321
2019-05-30,1.0570124408373194,0.0,0.0,100,330,408
2019-05-31,1.0470854419960922,0.0,0.0,100,332,338
2019-06-03,1.036417144426276,0.0,0.0,100,336,512
2019-06-04,1.0370089885552556,0.0,0.0,100,342,510
2019-06-05,1.0504932613236029,0.0,0.0,100,352,553
2019-06-06,1.0474433471808176,0.0,0.0,100,356,469
2019-06-07,1.0567879053889282,0.0,0.0,100,360,533
2019-06-10,1.0624935370748854,0.0,0.0,100,362,701
2019-06-11,1.0672991498526063,0.0,0.0,100,366,721
2019-06-12,1.0660511318279815,0.0,0.0,100,368,676
2019-06-13,1.064114115685785,0.0,0.0,100,368,831
2019-06-14,1.0623419984189264,0.0,0.0,100,368,775
2019-06-17,1.058313510235816,0.0,0.0,100,372,744
2019-06-18,1.0676473801255313,0.0,0.0,100,372,888
2019-06-19,1.0666744282203753,0.0,0.0,100,376,1125
2019-06-20,1.073655176846255,0.0,0.0,100,380,1158
2019-06-21,1.0703437720068896,0.0,0.0,100,380,1233
2019-06-24,1.0686184867392472,0.0,0.0,100,382,1276
2019-06-25,1.0566674155953988,0.0,0.0,100,384,1089
2019-06-26,1.0505074786616126,0.0,0.0,100,384,895
2019-06-27,1.0596760313320774,0.0,0.0,100,390,1021
2019-06-28,1.0705099241221794,0.0,0.0,100,390,934
2019-07-01,1.069418798199982,0.0,0.0,100,392,1062
2019-07-02,1.0743981148385753,0.0,0.0,100,396,1025
2019-07-03,1.0809042538593385,0.0,0.0,100,396,1110
2019-07-04,1.0820060296833838,0.0,0.0,100,398,1218
2019-07-05,1.0813764593738324,0.0,0.0,100,398,1176
2019-07-08,1.0741377720480474,0.0,0.0,100,398,1136
2019-07-09,1.0753465508260525,0.0,0.0,100,400,936
2019-07-10,1.081254176494855,0.0,0.0,100,400,826
2019-07-11,1.0882107466067696,0.0,0.0,100,400,799
2019-07-12,1.0903875406656303,0.0,0.0,100,402,893
2019-07-15,1.0904715009431052,0.0,0.0,100,404,949
2019-07-16,1.0906061299459526,0.0,0.0,100,406,1025
2019-07-17,1.086763739236721,0.0,0.0,100,412,1009
2019-07-18,1.0881774653240515,0.0,0.0,100,416,783
2019-07-19,1.089250359893891,0.0,0.0,100,418,759
2019-07-22,1.0974698316045979,0.0,0.0,100,422,606
2019-07-23,1.102774858242832,0.0,0.0,100,422,638
2019-07-24,1.1132359632970696,0.0,0.0,100,422,630
2019-07-25,1.1115257776018397,0.0,0.0,100,424,560
2019-07-26,1.1116956178083086,0.0,0.0,100,428,605
2019-07-29,1.1114533899672003,0.0,0.0,100,428,682
2019-07-30,1.1075300285821037,0.0,0.0,100,430,698
2019-07-31,1.100703056429454,0.0,0.0,100,430,637
2019-08-01,1.107422116830635,0.0,0.0,100,432,601
2019-08-02,1.0924626829614184,0.0,0.0,100,432,443
2019-08-05,1.0603636651481112,0.0,0.0,100,434,288
2019-08-06,1.0653940662375456,0.0,0.0,100,446,300
2019-08-07,1.0757444897156234,0.0,0.0,100,452,356
2019-08-08,1.0951695523352054,0.0,0.0,100,456,483
2019-08-09,1.1005029442517908,0.0,0.0,100,458,437
2019-08-12,1.0900151625735108,0.0,0.0,100,458,407
2019-08-13,1.0892805869787177,0.0,0.0,100,464,372
2019-08-14,1.0694727463905858,0.0,0.0,100,470,304
2019-08-15,1.0629084187726199,0.0,0.0,100,482,282
2019-08-16,1.0701475645786496,0.0,0.0,100,488,311
2019-08-19,1.0762045937791689,0.0,0.0,100,490,355
2019-08-20,1.0769815909099456,0.0,0.0,100,494,365
2019-08-21,1.0867867829110291,0.0,0.0,100,498,454
2019-08-22,1.0853853696389175,0.0,0.0,100,500,403
2019-08-23,1.0778230615722053,0.0,0.0,100,504,418
2019-08-26,1.0828329704770883,0.0,0.0,100,508,630
2019-08-27,1.088996100721666,0.0,0.0,100,510,676
2019-08-28,1.092279044776406,0.0,0.0,100,518,598
2019-08-29,1.0928376818419738,0.0,0.0,100,518,515
2019-08-30,1.0939542852013655,0.0,0.0,100,526,715
2019-09-02,1.0933530257582458,0.0,0.0,100,532,812
2019-09-03,1.0970113015307865,0.0,0.0,100,538,746
2019-09-04,1.1084590928370905,0.0,0.0,100,542,1040
2019-09-05,1.1065120882892203,0.0,0.0,100,542,1362
2019-09-06,1.110998685180705,0.0,0.0,100,542,1274
2019-09-09,1.102028175013169,0.0,0.0,100,544,1117
2019-09-10,1.0857281925832456,0.0,0.0,100,544,1138
2019-09-11,1.09204346245364,0.0,0.0,100,546,1201
2019-09-12,1.0960470245759315,0.0,0.0,100,546,1294
2019-09-13,1.0919769098394339,0.0,0.0,100,546,1388
2019-09-16,1.0886011845478032,0.0,0.0,100,552,1385
2019-09-17,1.0907524363906378,0.0,0.0,100,554,1393
2019-09-18,1.092817622290203,0.0,0.0,100,556,1378
2019-09-19,1.0972681266781117,0.0,0.0,100,560,1354
2019-09-20,1.100840544739038,0.0,0.0,100,560,1271
2019-09-23,1.0978095125399212,0.0,0.0,100,566,1252
2019-09-24,1.0927530056079835,0.0,0.0,100,568,1233
2019-09-25,1.0844159471682093,0.0,0.0,100,570,1112
2019-09-26,1.0781932766088655,0.0,0.0,100,574,966
2019-09-27,1.0751992862131066,0.0,0.0,100,576,945
2019-09-30,1.0775116235841482,0.0,0.0,100,576,847
2019-10-01,1.0698977955510602,0.0,0.0,100,576,773
2019-10-02,1.0496436633924877,0.0,0.0,100,576,462
2019-10-03,1.0437233339880896,0.0,0.0,100,580,342
2019-10-04,1.056494809723062,0.0,0.0,100,584,391
2019-10-07,1.0621644089058104,0.0,0.0,100,586,446
2019-10-08,1.053443148597937,0.0,0.0,100,592,364
2019-10-09,1.0563815126824294,0.0,0.0,100,596,367
2019-10-10,1.0612811720497861,0.0,0.0,100,596,329
2019-10-11,1.0725591265492613,0.0,0.0,100,600,456
2019-10-14,1.073880913841093,0.0,0.0,100,604,493
2019-10-15,1.0814309171007,0.0,0.0,100,606,682
2019-10-16,1.0829132797533463,0.0,0.0,100,610,743
2019-10-17,1.0871355430817404,0.0,0.0,100,612,728
2019-10-18,1.0798345740407145,0.0,0.0,100,614,723
2019-10-21,1.082320045976616,0.0,0.0,100,616,855
2019-10-22,1.0803640240412742,0.0,0.0,100,618,856
2019-10-23,1.076469082504759,0.0,0.0,100,618,1114
2019-10-24,1.0825101839446025,0.0,0.0,100,620,1275
2019-10-25,1.0796962384810707,0.0,0.0,100,622,1172
2019-10-28,1.0854170821487663,0.0,0.0,100,622,1181
2019-10-29,1.0830477436475465,0.0,0.0,100,624,1262
2019-10-30,1.0832115787963348,0.0,0.0,100,626,1257
2019-10-31,1.0805346289497266,0.0,0.0,100,626,1193
2019-11-01,1.0875940513832456,0.0,0.0,100,626,1104
2019-11-04,1.09151935270306,0.0,0.0,100,626,1215
2019-11-05,1.0901410707739327,0.0,0.0,100,626,1152
2019-11-06,1.0902881063926078,0.0,0.0,100,628,1153
2019-11-07,1.0883240036797008,0.0,0.0,100,630,1202
2019-11-08,1.0867513743422297,0.0,0.0,100,634,1237
2019-11-11,1.0914963937187447,0.0,0.0,100,638,1198
2019-11-12,1.0874587018246349,0.0,0.0,100,638,1229
2019-11-13,1.0857334413563202,0.0,0.0,100,638,1132
2019-11-14,1.0939042490443491,0.0,0.0,100,642,1024
2019-11-15,1.102557205829103,0.0,0.0,100,646,1104
2019-11-18,1.1131602545022954,0.0,0.0,100,652,1014
2019-11-19,1.1049548847846848,0.0,0.0,100,654,1009
2019-11-20,1.0975208965018322,0.0,0.0,100,662,944
2019-11-21,1.0905741678119407,0.0,0.0,100,666,944
2019-11-22,1.097962859375591,0.0,0.0,100,670,894
2019-11-25,1.099701774822352,0.0,0.0,100,672,927
2019-11-26,1.1111905906031696,0.0,0.0,100,676,926
2019-11-27,1.1153319483825705,0.0,0.0,100,676,947
2019-11-28,1.1211278892600411,0.0,0.0,100,676,858
2019-11-29,1.1209735276837385,0.0,0.0,100,682,823
2019-12-02,1.1167415008819754,0.0,0.0,100,682,699
2019-12-03,1.11043418152416,0.0,0.0,100,682,582
2019-12-04,1.1289517325913814,0.0,0.0,100,690,661
2019-12-05,1.1238818209204489,0.0,0.0,100,690,750
2019-12-06,1.1275131532092628,0.0,0.0,100,690,754
2019-12-09,1.1279240965684507,0.0,0.0,100,692,761
2019-12-10,1.1242857971580809,0.0,0.0,100,696,725
2019-12-11,1.1207216209913826,0.0,0.0,100,700,793
2019-12-12,1.1154676098089145,0.0,0.0,100,704,913
2019-12-13,1.1259466815676318,0.0,0.0,100,706,1026
2019-12-16,1.13420459754766,0.0,0.0,100,708,1016
2019-12-17,1.139176404093572,0.0,0.0,100,708,959
2019-12-18,1.1342140640775393,0.0,0.0,100,714,889
2019-12-19,1.1361086771404865,0.0,0.0,100,714,925
2019-12-20,1.1456602848180752,0.0,0.0,100,716,1071
2019-12-23,1.150600209692085,0.0,0.0,100,720,1176
2019-12-24,1.1546009911768529,0.0,0.0,100,720,1264
2019-12-25,1.155015217558888,0.0,0.0,100,720,1155
2019-12-26,1.15674596380251,0.0,0.0,100,720,1144
2019-12-27,1.1589621171793003,0.0,0.0,100,722,1056
2019-12-30,1.1546097525058125,0.0,0.0,100,724,970
2019-12-31,1.15371015335983,0.0,0.0,100,726,960
2020-01-02,1.1628221482061272,0.0,0.0,100,728,1037
2020-01-03,1.1549798167261967,0.0,0.0,100,728,914
2020-01-06,1.1443410062947166,0.0,0.0,100,734,695
2020-01-07,1.1503987444691008,0.0,0.0,100,734,579
2020-01-08,1.1455713019889007,0.0,0.0,100,736,568
2020-01-09,1.1575692465545968,0.0,0.0,100,740,706
2020-01-10,1.1585429904436602,0.0,0.0,100,740,697
2020-01-13,1.1630417283057677,0.0,0.0,100,744,654
2020-01-14,1.1529546656407037,0.0,0.0,100,744,694
2020-01-15,1.1554178806616437,0.0,0.0,100,748,699
2020-01-16,1.1564542123189372,0.0,0.0,100,754,777
2020-01-17,1.1663474014299593,0.0,0.0,100,754,833
2020-01-20,1.1657807453970461,0.0,0.0,100,756,818
2020-01-21,1.1551137455268794,0.0,0.0,100,762,850
2020-01-22,1.1616181965674768,0.0,0.0,100,770,909
2020-01-23,1.1503312733861206,0.0,0.0,100,772,782
2020-01-24,1.1499066817517247,0.0,0.0,100,776,829
2020-01-27,1.1228142788320654,0.0,0.0,100,778,702
2020-01-28,1.1313300797887367,0.0,0.0,100,782,669
2020-01-29,1.137689161520607,0.0,0.0,100,786,714
2020-01-30,1.1226761070780924,0.0,0.0,100,788,556
2020-01-31,1.1151208266588286,0.0,0.0,100,792,488
2020-02-03,1.1232383771201706,0.0,0.0,100,798,484
2020-02-04,1.1513443470377598,0.0,0.0,100,812,572
2020-02-05,1.1556873757015345,0.0,0.0,100,814,666
2020-02-06,1.1558308982832273,0.0,0.0,100,818,725
2020-02-07,1.1534957047180883,0.0,0.0,100,820,604
2020-02-10,1.1596784795833923,0.0,0.0,100,826,614
2020-02-11,1.173324320243319,0.0,0.0,100,836,699
2020-02-12,1.1783259737895235,0.0,0.0,100,838,740
2020-02-13,1.1861291147210515,0.0,0.0,100,838,831
2020-02-14,1.1919495182130053,0.0,0.0,100,838,801
