date,nav,cash,cash_frac,n_stocks,trades,eligible_count
2019-01-30,0.9999999999999999,0.9999999999999999,1.0,0,0,875
2019-01-31,0.9990000000000002,0.0,0.0,100,100,845
2019-02-01,1.0013024060105353,0.0,0.0,100,102,1142
2019-02-04,1.0009604513862649,0.0,0.0,100,102,1290
2019-02-05,1.0078512196054872,0.0,0.0,100,102,1355
2019-02-06,1.0117864110118808,0.0,0.0,100,102,1315
2019-02-07,1.0004032463983576,0.0,0.0,100,102,1100
2019-02-08,0.9928019050450351,0.0,0.0,100,102,746
2019-02-11,0.9990665005753803,0.0,0.0,100,102,785
2019-02-12,1.0059597948868306,0.0,0.0,100,102,1048
2019-02-13,1.0084944954483888,0.0,0.0,100,102,1131
2019-02-14,1.0082986419442186,0.0,0.0,100,102,1071
2019-02-15,1.0148391741113887,0.0,0.0,100,104,1034
2019-02-18,1.0175356049442217,0.0,0.0,100,104,1211
2019-02-19,1.0195699418063813,0.0,0.0,100,104,1167
2019-02-20,1.0297194374718899,0.0,0.0,100,106,1211
2019-02-21,1.0265531721598045,0.0,0.0,100,108,1124
2019-02-22,1.0364944428110077,0.0,0.0,100,110,1200
2019-02-25,1.0422850179134482,0.0,0.0,100,110,1122
2019-02-26,1.0465839430525277,0.0,0.0,100,112,973
2019-02-27,1.0388770633530722,0.0,0.0,100,112,929
2019-02-28,1.037610100648777,0.0,0.0,100,112,1096
2019-03-01,1.0466702745220011,0.0,0.0,100,114,1332
2019-03-04,1.0490677045819756,0.0,0.0,100,116,1277
2019-03-05,1.0513181799431137,0.0,0.0,100,118,1103
2019-03-06,1.0423960454255643,0.0,0.0,100,118,952
2019-03-07,1.0299367985716772,0.0,0.0,100,118,858
2019-03-08,1.0218236374777379,0.0,0.0,100,120,610
2019-03-11,1.0322187102243918,0.0,0.0,100,120,647
2019-03-12,1.034219108759186,0.0,0.0,100,120,707
2019-03-13,1.0371126790664489,0.0,0.0,100,122,684
2019-03-14,1.0368725364158402,0.0,0.0,100,126,707
2019-03-15,1.0462688431222376,0.0,0.0,100,134,782
2019-03-18,1.0512192181832538,0.0,0.0,100,134,822
2019-03-19,1.0543835903549246,0.0,0.0,100,134,825
2019-03-20,1.0462912924862517,0.0,0.0,100,136,813
2019-03-21,1.0518993958252993,0.0,0.0,100,136,895
2019-03-22,1.0319041630730625,0.0,0.0,100,138,613
2019-03-25,1.0242435787632187,0.0,0.0,100,138,501
2019-03-26,1.0328342139087254,0.0,0.0,100,140,626
2019-03-27,1.0279824449805237,0.0,0.0,100,142,599
2019-03-28,1.026198416263384,0.0,0.0,100,144,672
2019-03-29,1.0333585080232444,0.0,0.0,100,146,921
2019-04-01,1.0471650774821726,0.0,0.0,100,148,1039
2019-04-02,1.0521827314192578,0.0,0.0,100,148,998
2019-04-03,1.0664525553288073,0.0,0.0,100,154,1108
2019-04-04,1.0623164397387777,0.0,0.0,100,154,1086
2019-04-05,1.0689053897965388,0.0,0.0,100,154,1045
2019-04-08,1.0739150921674874,0.0,0.0,100,156,919
2019-04-09,1.0658322260432183,0.0,0.0,100,160,803
2019-04-10,1.070219880894659,0.0,0.0,100,160,904
2019-04-11,1.071469246658226,0.0,0.0,100,162,869
2019-04-12,1.0768823782952899,0.0,0.0,100,166,1095
2019-04-15,1.0754565738608193,0.0,0.0,100,172,1316
2019-04-16,1.0797311419782671,0.0,0.0,100,172,1174
2019-04-17,1.0730997359936616,0.0,0.0,100,176,1191
2019-04-18,1.0662113868657885,0.0,0.0,100,178,1182
2019-04-19,1.0666776800934346,0.0,0.0,100,178,1114
2019-04-22,1.071702009585459,0.0,0.0,100,178,961
2019-04-23,1.0777104709206027,0.0,0.0,100,178,973
2019-04-24,1.0768986670797116,0.0,0.0,100,186,837
2019-04-25,1.0718475644421106,0.0,0.0,100,190,820
2019-04-26,1.0722175163821974,0.0,0.0,100,190,784
2019-04-29,1.0738918015343732,0.0,0.0,100,194,835
2019-04-30,1.0757123058875009,0.0,0.0,100,196,889
2019-05-01,1.0695236056687234,0.0,0.0,100,202,836
2019-05-02,1.0671449979835719,0.0,0.0,100,206,575
2019-05-03,1.073018358819041,0.0,0.0,100,218,554
2019-05-06,1.059793660737712,0.0,0.0,100,218,443
2019-05-07,1.051941526788965,0.0,0.0,100,218,357
2019-05-08,1.0546012118920978,0.0,0.0,100,222,372
2019-05-09,1.0476584381946275,0.0,0.0,100,224,307
2019-05-10,1.0488275837421013,0.0,0.0,100,228,364
2019-05-13,1.0286005584944067,0.0,0.0,100,228,297
2019-05-14,1.045244568069276,0.0,0.0,100,230,294
2019-05-15,1.0516117087196197,0.0,0.0,100,232,305
2019-05-16,1.0611963904554889,0.0,0.0,100,232,386
2019-05-17,1.0608869969704278,0.0,0.0,100,232,375
2019-05-20,1.0499286287030147,0.0,0.0,100,234,346
2019-05-21,1.0609776183497162,0.0,0.0,100,238,361
2019-05-22,1.0578964180682768,0.0,0.0,100,238,394
2019-05-23,1.0387840045278969,0.0,0.0,100,240,361
2019-05-24,1.046003847600759,0.0,0.0,100,246,337
2019-05-27,1.0522632538661514,0.0,0.0,100,252,384
2019-05-28,1.0521866000686497,0.0,0.0,100,254,430
2019-05-29,1.0391933846864323,0.0,0.0,100,254,321
2019-05-30,1.0422549327044044,0.0,0.0,100,254,408
2019-05-31,1.0330560357961853,0.0,0.0,100,254,338
2019-06-03,1.0237011916736347,0.0,0.0,100,254,512
2019-06-04,1.0286043723882792,0.0,0.0,100,256,510
2019-06-05,1.0354416144373626,0.0,0.0,100,260,553
2019-06-06,1.0313682290677983,0.0,0.0,100,268,469
2019-06-07,1.0421371240089963,0.0,0.0,100,270,533
2019-06-10,1.0476673335286215,0.0,0.0,100,272,701
2019-06-11,1.0524648856151249,0.0,0.0,100,276,721
2019-06-12,1.053104540892787,0.0,0.0,100,280,676
2019-06-13,1.047260273943354,0.0,0.0,100,284,831
2019-06-14,1.0458517567420171,0.0,0.0,100,286,775
2019-06-17,1.039742927870503,0.0,0.0,100,286,744
2019-06-18,1.0494104187666369,0.0,0.0,100,286,888
2019-06-19,1.0513111732889042,0.0,0.0,100,288,1125
2019-06-20,1.0553387033363708,0.0,0.0,100,292,1158
2019-06-21,1.0508261745213983,0.0,0.0,100,294,1233
2019-06-24,1.0485322860556765,0.0,0.0,100,296,1276
2019-06-25,1.0362343020391953,0.0,0.0,100,298,1089
2019-06-26,1.0324994704490265,0.0,0.0,100,298,895
2019-06-27,1.0416813397119535,0.0,0.0,100,304,1021
2019-06-28,1.0520660058814488,0.0,0.0,100,304,934
2019-07-01,1.0528471061559856,0.0,0.0,100,304,1062
2019-07-02,1.0562864279778437,0.0,0.0,100,308,1025
2019-07-03,1.0637875146264966,0.0,0.0,100,308,1110
2019-07-04,1.0631502595620659,0.0,0.0,100,310,1218
2019-07-05,1.0623222703997819,0.0,0.0,100,310,1176
2019-07-08,1.0562218979024172,0.0,0.0,100,310,1136
2019-07-09,1.056535045846295,0.0,0.0,100,312,936
2019-07-10,1.0632121500012035,0.0,0.0,100,312,826
2019-07-11,1.0675240858447799,0.0,0.0,100,312,799
2019-07-12,1.0669127060068315,0.0,0.0,100,316,893
2019-07-15,1.0683681290615639,0.0,0.0,100,318,949
2019-07-16,1.0703160807784395,0.0,0.0,100,318,1025
2019-07-17,1.067496096765962,0.0,0.0,100,324,1009
2019-07-18,1.0677782512482072,0.0,0.0,100,328,783
2019-07-19,1.0701836100568658,0.0,0.0,100,328,759
2019-07-22,1.074382751511377,0.0,0.0,100,330,606
2019-07-23,1.081950607815519,0.0,0.0,100,330,638
2019-07-24,1.0888054414429988,0.0,0.0,100,330,630
2019-07-25,1.0852444356661906,0.0,0.0,100,334,560
2019-07-26,1.087045558062351,0.0,0.0,100,334,605
2019-07-29,1.0858818495823614,0.0,0.0,100,334,682
2019-07-30,1.0838017908472333,0.0,0.0,100,336,698
2019-07-31,1.0755066027437428,0.0,0.0,100,338,637
2019-08-01,1.0804220862712948,0.0,0.0,100,338,601
2019-08-02,1.0615718948554276,0.0,0.0,100,338,443
2019-08-05,1.0301286208863438,0.0,0.0,100,344,288
2019-08-06,1.034096214227327,0.0,0.0,100,352,300
2019-08-07,1.0435277540964987,0.0,0.0,100,352,356
2019-08-08,1.0598064468092883,0.0,0.0,100,354,483
2019-08-09,1.0634315419812101,0.0,0.0,100,358,437
2019-08-12,1.0564424987980474,0.0,0.0,100,358,407
2019-08-13,1.0572726196301299,0.0,0.0,100,358,372
2019-08-14,1.0387055215733187,0.0,0.0,100,364,304
2019-08-15,1.0305547340012846,0.0,0.0,100,376,282
2019-08-16,1.0394943135168127,0.0,0.0,100,380,311
2019-08-19,1.0483839905275307,0.0,0.0,100,382,355
2019-08-20,1.0494267924198777,0.0,0.0,100,384,365
2019-08-21,1.057521293365777,0.0,0.0,100,386,454
2019-08-22,1.058768155502103,0.0,0.0,100,388,403
2019-08-23,1.050278256938819,0.0,0.0,100,390,418
2019-08-26,1.0533604647856558,0.0,0.0,100,394,630
2019-08-27,1.0675729569385126,0.0,0.0,100,396,676
2019-08-28,1.0705175600631416,0.0,0.0,100,400,598
2019-08-29,1.0726147283632201,0.0,0.0,100,404,515
2019-08-30,1.0756641143606,0.0,0.0,100,410,715
2019-09-02,1.0762433568271343,0.0,0.0,100,416,812
2019-09-03,1.0791354890610496,0.0,0.0,100,418,746
2019-09-04,1.0888152399097903,0.0,0.0,100,420,1040
2019-09-05,1.0955007337635068,0.0,0.0,100,420,1362
2019-09-06,1.094014354353917,0.0,0.0,100,420,1274
2019-09-09,1.0886748510231212,0.0,0.0,100,424,1117
2019-09-10,1.0740737856669151,0.0,0.0,100,426,1138
2019-09-11,1.082480014789777,0.0,0.0,100,428,1201
2019-09-12,1.084518406745563,0.0,0.0,100,428,1294
2019-09-13,1.081278271072446,0.0,0.0,100,428,1388
2019-09-16,1.081423186244757,0.0,0.0,100,430,1385
2019-09-17,1.0852117481969892,0.0,0.0,100,432,1393
2019-09-18,1.0843857686573297,0.0,0.0,100,434,1378
2019-09-19,1.0903390746267763,0.0,0.0,100,436,1354
2019-09-20,1.0891508494082165,0.0,0.0,100,438,1271
2019-09-23,1.0873218352724863,0.0,0.0,100,442,1252
2019-09-24,1.0808522598128218,0.0,0.0,100,442,1233
2019-09-25,1.0706951049766795,0.0,0.0,100,442,1112
2019-09-26,1.0672546887863776,0.0,0.0,100,444,966
2019-09-27,1.064171984118368,0.0,0.0,100,452,945
2019-09-30,1.0673814113243885,0.0,0.0,100,452,847
2019-10-01,1.06078952718583,0.0,0.0,100,454,773
2019-10-02,1.0430998954575412,0.0,0.0,100,454,462
2019-10-03,1.0369306493560153,0.0,0.0,100,456,342
2019-10-04,1.0504292340871193,0.0,0.0,100,458,391
2019-10-07,1.0538252837701438,0.0,0.0,100,458,446
2019-10-08,1.0449169671827558,0.0,0.0,100,462,364
2019-10-09,1.0467807387230625,0.0,0.0,100,466,367
2019-10-10,1.0487437840425058,0.0,0.0,100,466,329
2019-10-11,1.0615458506822186,0.0,0.0,100,468,456
2019-10-14,1.0625477606022176,0.0,0.0,100,474,493
2019-10-15,1.0729936709278496,0.0,0.0,100,478,682
2019-10-16,1.0750660023404557,0.0,0.0,100,480,743
2019-10-17,1.0779261593869018,0.0,0.0,100,480,728
2019-10-18,1.070188940393802,0.0,0.0,100,480,723
2019-10-21,1.0733902833131141,0.0,0.0,100,482,855
2019-10-22,1.0700904878701258,0.0,0.0,100,486,856
2019-10-23,1.066979034738403,0.0,0.0,100,486,1114
2019-10-24,1.07200854142214,0.0,0.0,100,486,1275
2019-10-25,1.0722117710538168,0.0,0.0,100,488,1172
2019-10-28,1.0776529988858627,0.0,0.0,100,488,1181
2019-10-29,1.0745912830218938,0.0,0.0,100,488,1262
2019-10-30,1.0707426574825292,0.0,0.0,100,488,1257
2019-10-31,1.0666967833238212,0.0,0.0,100,492,1193
2019-11-01,1.0760038807437209,0.0,0.0,100,492,1104
2019-11-04,1.0835280283069662,0.0,0.0,100,492,1215
2019-11-05,1.0805687149329162,0.0,0.0,100,492,1152
2019-11-06,1.0741342851654645,0.0,0.0,100,494,1153
2019-11-07,1.0750764077583121,0.0,0.0,100,496,1202
2019-11-08,1.0755364486402965,0.0,0.0,100,496,1237
2019-11-11,1.0823644871603317,0.0,0.0,100,500,1198
2019-11-12,1.0822166524494352,0.0,0.0,100,500,1229
2019-11-13,1.0821120396329071,0.0,0.0,100,500,1132
2019-11-14,1.0929990917758365,0.0,0.0,100,502,1024
2019-11-15,1.105563351309615,0.0,0.0,100,508,1104
2019-11-18,1.1248527595653048,0.0,0.0,100,508,1014
2019-11-19,1.1149032853141305,0.0,0.0,100,508,1009
2019-11-20,1.1034605015578258,0.0,0.0,100,508,944
2019-11-21,1.0913954194012463,0.0,0.0,100,512,944
2019-11-22,1.102518147073973,0.0,0.0,100,516,894
2019-11-25,1.1060947573097304,0.0,0.0,100,516,927
2019-11-26,1.114107663801469,0.0,0.0,100,522,926
2019-11-27,1.1144739167969588,0.0,0.0,100,524,947
2019-11-28,1.1199129231422313,0.0,0.0,100,524,858
2019-11-29,1.1184083667714677,0.0,0.0,100,526,823
2019-12-02,1.1097678938484787,0.0,0.0,100,526,699
2019-12-03,1.102967608490099,0.0,0.0,100,526,582
2019-12-04,1.1175849133037217,0.0,0.0,100,530,661
2019-12-05,1.1171095031072535,0.0,0.0,100,532,750
2019-12-06,1.1228776053967549,0.0,0.0,100,532,754
2019-12-09,1.1198158467830182,0.0,0.0,100,534,761
2019-12-10,1.1142293517797068,0.0,0.0,100,540,725
2019-12-11,1.110460432283284,0.0,0.0,100,540,793
2019-12-12,1.1109454656188253,0.0,0.0,100,542,913
2019-12-13,1.121338521996798,0.0,0.0,100,546,1026
2019-12-16,1.1303109157413993,0.0,0.0,100,548,1016
2019-12-17,1.1330823085209036,0.0,0.0,100,548,959
2019-12-18,1.1273110466020742,0.0,0.0,100,552,889
2019-12-19,1.1298119310812738,0.0,0.0,100,556,925
2019-12-20,1.139271858901342,0.0,0.0,100,558,1071
2019-12-23,1.1416669918431857,0.0,0.0,100,560,1176
2019-12-24,1.1469940127284497,0.0,0.0,100,562,1264
2019-12-25,1.1488189270266524,0.0,0.0,100,562,1155
2019-12-26,1.1507319208480593,0.0,0.0,100,562,1144
2019-12-27,1.1525012398500276,0.0,0.0,100,562,1056
2019-12-30,1.1475424324336225,0.0,0.0,100,564,970
2019-12-31,1.1460144273426716,0.0,0.0,100,564,960
2020-01-02,1.1551828384324885,0.0,0.0,100,564,1037
2020-01-03,1.1495111991181086,0.0,0.0,100,564,914
2020-01-06,1.1398694507904912,0.0,0.0,100,568,695
2020-01-07,1.1423077734494123,0.0,0.0,100,568,579
2020-01-08,1.140619972773081,0.0,0.0,100,570,568
2020-01-09,1.1510145611231257,0.0,0.0,100,572,706
2020-01-10,1.1572192878338246,0.0,0.0,100,572,697
2020-01-13,1.167903874363636,0.0,0.0,100,572,654
2020-01-14,1.1594840883428748,0.0,0.0,100,574,694
2020-01-15,1.163889734931741,0.0,0.0,100,580,699
2020-01-16,1.165685803925363,0.0,0.0,100,580,777
2020-01-17,1.1759761081256257,0.0,0.0,100,582,833
2020-01-20,1.178101488559695,0.0,0.0,100,584,818
2020-01-21,1.167744637977135,0.0,0.0,100,592,850
2020-01-22,1.1728124544914524,0.0,0.0,100,596,909
2020-01-23,1.1638939221483884,0.0,0.0,100,596,782
2020-01-24,1.1635182086060665,0.0,0.0,100,600,829
2020-01-27,1.1360387514251291,0.0,0.0,100,602,702
2020-01-28,1.1420487441360725,0.0,0.0,100,608,669
2020-01-29,1.1483382576619254,0.0,0.0,100,610,714
2020-01-30,1.134274049300607,0.0,0.0,100,610,556
2020-01-31,1.1227462538749136,0.0,0.0,100,616,488
2020-02-03,1.127312844272718,0.0,0.0,100,620,484
2020-02-04,1.1577377748280633,0.0,0.0,100,626,572
2020-02-05,1.1563464643890298,0.0,0.0,100,626,666
2020-02-06,1.1575922864535448,0.0,0.0,100,630,725
2020-02-07,1.1493621306624657,0.0,0.0,100,634,604
2020-02-10,1.156694185279574,0.0,0.0,100,642,614
2020-02-11,1.1703758536568483,0.0,0.0,100,656,699
2020-02-12,1.1772021055513815,0.0,0.0,100,660,740
2020-02-13,1.1830430265377827,0.0,0.0,100,660,831
2020-02-14,1.1857809399159678,0.0,0.0,100,662,801
