date,nav,cash,cash_frac,n_stocks,trades,eligible_count
2019-01-30,0.9999999999999999,0.9999999999999999,1.0,0,0,1159
2019-01-31,0.9995000000000002,0.0,0.0,100,100,1193
2019-02-01,1.003632364819913,0.0,0.0,100,100,1105
2019-02-04,1.0058895168973334,0.0,0.0,100,100,1416
2019-02-05,1.0138168618633046,0.0,0.0,100,100,1442
2019-02-06,1.014315651487809,0.0,0.0,100,102,1343
2019-02-07,0.9982817147021787,0.0,0.0,100,102,1166
2019-02-08,0.9933898402490822,0.0,0.0,100,102,1030
2019-02-11,1.00029331408326,0.0,0.0,100,104,1128
2019-02-12,1.0110590688551337,0.0,0.0,100,104,1221
2019-02-13,1.0135246470567387,0.0,0.0,100,106,1257
2019-02-14,1.0120548432613874,0.0,0.0,100,106,1219
2019-02-15,1.01913125314093,0.0,0.0,100,110,1104
2019-02-18,1.024231812989303,0.0,0.0,100,110,1160
2019-02-19,1.0290104938937092,0.0,0.0,100,110,1282
2019-02-20,1.0307661960983496,0.0,0.0,100,110,1325
2019-02-21,1.0278629188936035,0.0,0.0,100,110,1271
2019-02-22,1.0387072737724816,0.0,0.0,100,114,1170
2019-02-25,1.0425893002477273,0.0,0.0,100,114,1299
2019-02-26,1.045307472043198,0.0,0.0,100,116,1251
2019-02-27,1.0404663168755925,0.0,0.0,100,118,1233
2019-02-28,1.0385563617275764,0.0,0.0,100,118,1141
2019-03-01,1.0450671222876546,0.0,0.0,100,124,1224
2019-03-04,1.0474813645674643,0.0,0.0,100,128,1165
2019-03-05,1.047304863419852,0.0,0.0,100,130,1040
2019-03-06,1.0393124987270026,0.0,0.0,100,132,984
2019-03-07,1.0247665138648745,0.0,0.0,100,132,1043
2019-03-08,1.0175489326893845,0.0,0.0,100,132,1038
2019-03-11,1.0291101236521178,0.0,0.0,100,138,1074
2019-03-12,1.0322869748669483,0.0,0.0,100,140,987
2019-03-13,1.0357533186205876,0.0,0.0,100,142,924
2019-03-14,1.0347254233076268,0.0,0.0,100,142,951
2019-03-15,1.041771911103869,0.0,0.0,100,152,944
2019-03-18,1.0480516436652507,0.0,0.0,100,152,948
2019-03-19,1.049098508012428,0.0,0.0,100,152,984
2019-03-20,1.0428316438795373,0.0,0.0,100,152,873
2019-03-21,1.0516539384024963,0.0,0.0,100,160,948
2019-03-22,1.0270369830749941,0.0,0.0,100,160,736
2019-03-25,1.0178236964421483,0.0,0.0,100,162,605
2019-03-26,1.0239157161917725,0.0,0.0,100,166,733
2019-03-27,1.0166693501819104,0.0,0.0,100,166,706
2019-03-28,1.0199105010349439,0.0,0.0,100,170,707
2019-03-29,1.0315770862884428,0.0,0.0,100,174,689
2019-04-01,1.0498427341623244,0.0,0.0,100,176,820
2019-04-02,1.052133660056674,0.0,0.0,100,176,860
2019-04-03,1.0664459673673694,0.0,0.0,100,182,1026
2019-04-04,1.0563030328618888,0.0,0.0,100,182,1113
