date,nav,cash,cash_frac,n_stocks,trades,eligible_count
2019-01-30,0.9999999999999999,0.9999999999999999,1.0,0,0,1159
2019-01-31,0.9970000000000003,0.0,0.0,100,100,1193
2019-02-01,1.0011220287398233,0.0,0.0,100,100,1105
2019-02-04,1.0033735351141986,0.0,0.0,100,100,1416
2019-02-05,1.0112810518036164,0.0,0.0,100,100,1442
2019-02-06,1.0117284819234516,0.0,0.0,100,102,1343
2019-02-07,0.9957350198618032,0.0,0.0,100,102,1166
2019-02-08,0.9908564907014529,0.0,0.0,100,102,1030
2019-02-11,0.9976935250380295,0.0,0.0,100,104,1128
2019-02-12,1.0084342724178046,0.0,0.0,100,104,1221
2019-02-13,1.0108439036549761,0.0,0.0,100,106,1257
2019-02-14,1.0093779891134116,0.0,0.0,100,106,1219
2019-02-15,1.0163401338399602,0.0,0.0,100,110,1104
2019-02-18,1.0214272235954907,0.0,0.0,100,110,1160
2019-02-19,1.026187299000339,0.0,0.0,100,110,1282
2019-02-20,1.0279393662474543,0.0,0.0,100,110,1325
2019-02-21,1.0250400068894694,0.0,0.0,100,110,1271
2019-02-22,1.035770327478411,0.0,0.0,100,114,1170
2019-02-25,1.0396439798515804,0.0,0.0,100,114,1299
2019-02-26,1.042308995590863,0.0,0.0,100,116,1251
2019-02-27,1.0374318171137644,0.0,0.0,100,118,1233
2019-02-28,1.0355406482875282,0.0,0.0,100,118,1141
2019-03-01,1.0418859083499528,0.0,0.0,100,124,1224
2019-03-04,1.0441998432757125,0.0,0.0,100,128,1165
2019-03-05,1.0439872560718106,0.0,0.0,100,130,1040
2019-03-06,1.0359837482119805,0.0,0.0,100,132,984
2019-03-07,1.0214844215019048,0.0,0.0,100,132,1043
2019-03-08,1.0142854198545102,0.0,0.0,100,132,1038
2019-03-11,1.0256907036652285,0.0,0.0,100,138,1074
2019-03-12,1.0288104583900537,0.0,0.0,100,140,987
2019-03-13,1.032217686018835,0.0,0.0,100,142,924
2019-03-14,1.031192846340076,0.0,0.0,100,142,951
2019-03-15,1.0379907641563586,0.0,0.0,100,152,944
2019-03-18,1.0442447740031309,0.0,0.0,100,152,948
2019-03-19,1.0452963560513757,0.0,0.0,100,152,984
2019-03-20,1.039036489183129,0.0,0.0,100,152,873
2019-03-21,1.0476758544753213,0.0,0.0,100,160,948
2019-03-22,1.0231459788005242,0.0,0.0,100,160,736
2019-03-25,1.01393500560734,0.0,0.0,100,162,605
2019-03-26,1.0199292607291273,0.0,0.0,100,166,733
2019-03-27,1.0127152190996533,0.0,0.0,100,166,706
2019-03-28,1.0158544616229919,0.0,0.0,100,170,707
2019-03-29,1.0273899887842113,0.0,0.0,100,174,689
2019-04-01,1.0455334615403207,0.0,0.0,100,176,820
2019-04-02,1.0478292803025322,0.0,0.0,100,176,860
2019-04-03,1.0619701855175268,0.0,0.0,100,182,1026
2019-04-04,1.0518717570609697,0.0,0.0,100,182,1113
2019-04-05,1.0598827956896577,0.0,0.0,100,182,1315
2019-04-08,1.0659029147435206,0.0,0.0,100,182,1203
2019-04-09,1.057441543880826,0.0,0.0,100,186,1071
2019-04-10,1.0644990476414926,0.0,0.0,100,190,1072
2019-04-11,1.0640833827680602,0.0,0.0,100,190,1084
2019-04-12,1.0715494367271388,0.0,0.0,100,190,1050
2019-04-15,1.0722409173081087,0.0,0.0,100,196,1031
2019-04-16,1.072909020612482,0.0,0.0,100,198,1041
2019-04-17,1.0677658682799689,0.0,0.0,100,200,1103
2019-04-18,1.0610403703182407,0.0,0.0,100,202,1032
2019-04-19,1.0618364626025023,0.0,0.0,100,204,1121
2019-04-22,1.068831940465601,0.0,0.0,100,204,1222
2019-04-23,1.0786411277342334,0.0,0.0,100,206,1158
2019-04-24,1.0750869859786603,0.0,0.0,100,208,1155
2019-04-25,1.0678374164647666,0.0,0.0,100,210,1189
2019-04-26,1.0680204321323716,0.0,0.0,100,210,1112
2019-04-29,1.0709379857407184,0.0,0.0,100,212,992
2019-04-30,1.0732357177230847,0.0,0.0,100,212,966
2019-05-01,1.0674744994015548,0.0,0.0,100,216,816
2019-05-02,1.0641465835902206,0.008423915851413537,0.007916123569173062,99,221,634
2019-05-03,1.073851633778993,0.0,0.0,100,242,634
2019-05-06,1.0620640540311446,0.0,0.0,100,244,564
2019-05-07,1.0525387707218419,0.0,0.0,100,248,522
2019-05-08,1.0561852790346717,0.0,0.0,100,252,482
2019-05-09,1.0426515543482946,0.0,0.0,100,254,395
2019-05-10,1.044329461740074,0.0,0.0,100,256,382
2019-05-13,1.0213392363499578,0.0,0.0,100,258,304
2019-05-14,1.0452202495813134,0.0,0.0,100,266,338
2019-05-15,1.0526820052868693,0.0,0.0,100,268,411
2019-05-16,1.0652841589522637,0.0,0.0,100,268,474
2019-05-17,1.0618755139680718,0.0,0.0,100,270,486
2019-05-20,1.0500634002954587,0.0,0.0,100,274,452
2019-05-21,1.062048712600795,0.0,0.0,100,282,419
2019-05-22,1.0603922129096925,0.0,0.0,100,284,416
2019-05-23,1.0444344306264204,0.0,0.0,100,286,397
2019-05-24,1.053131150570521,0.0,0.0,100,290,371
2019-05-27,1.059393340979414,0.0,0.0,100,292,371
2019-05-28,1.0633203221926715,0.0,0.0,100,294,364
2019-05-29,1.0471558774412792,0.0,0.0,100,298,312
2019-05-30,1.0510674319980098,0.0,0.0,100,304,334
2019-05-31,1.0443040382940847,0.0,0.0,100,304,301
2019-06-03,1.032144905624176,0.0,0.0,100,304,329
2019-06-04,1.0334765259233143,0.0,0.0,100,306,452
