ISIN,conId,Symbol,Currency,date,open,high,low,close,volume,barCount,average
GB00BL9BW044,408180946,FRP,GBP,2021-01-04,114.0,114.0,114.0,114.0,1000,1,114.0
GB00BL9BW044,408180946,FRP,GBP,2021-01-05,113.6,113.6,113.4,113.6,1022,1,113.5
GB00BL9BW044,408180946,FRP,GBP,2021-01-06,112.6,112.6,112.6,112.6,0,0,112.6
GB00BL9BW044,408180946,FRP,GBP,2021-01-07,112.0,112.0,112.0,112.0,339,1,112.0
GB00BL9BW044,408180946,FRP,GBP,2021-01-08,112.6,112.6,112.6,112.6,0,0,112.6
GB00BL9BW044,408180946,FRP,GBP,2021-01-11,112.6,112.6,112.6,112.6,0,0,112.6
GB00BL9BW044,408180946,FRP,GBP,2021-01-12,112.2,112.2,112.2,112.2,0,0,112.2
GB00BL9BW044,408180946,FRP,GBP,2021-01-13,112.6,112.6,112.6,112.6,0,0,112.6
GB00BL9BW044,408180946,FRP,GBP,2021-01-14,112.6,112.6,112.6,112.6,0,0,112.6
GB00BL9BW044,408180946,FRP,GBP,2021-01-15,112.2,112.2,112.2,112.2,0,0,112.2
GB00BL9BW044,408180946,FRP,GBP,2021-01-18,112.6,112.6,112.6,112.6,0,0,112.6
GB00BL9BW044,408180946,FRP,GBP,2021-01-19,112.2,112.2,112.2,112.2,0,0,112.2
GB00BL9BW044,408180946,FRP,GBP,2021-01-20,112.2,112.2,112.2,112.2,0,0,112.2
GB00BL9BW044,408180946,FRP,GBP,2021-01-21,112.6,112.6,112.6,112.6,0,0,112.6
GB00BL9BW044,408180946,FRP,GBP,2021-01-22,112.8,112.8,112.8,112.8,0,0,112.8
GB00BL9BW044,408180946,FRP,GBP,2021-01-25,112.8,112.8,112.8,112.8,0,0,112.8
GB00BL9BW044,408180946,FRP,GBP,2021-01-26,111.4,111.4,111.4,111.4,0,0,111.4
GB00BL9BW044,408180946,FRP,GBP,2021-01-27,105.0,105.0,105.0,105.0,0,0,105.0
GB00BL9BW044,408180946,FRP,GBP,2021-01-28,104.0,104.0,104.0,104.0,0,0,104.0
GB00BL9BW044,408180946,FRP,GBP,2021-01-29,103.0,103.0,103.0,103.0,11,1,103.0
GB00BL9BW044,408180946,FRP,GBP,2021-02-01,100.4,100.4,100.4,100.4,0,0,100.4
GB00BL9BW044,408180946,FRP,GBP,2021-02-02,100.8,100.8,100.8,100.8,0,0,100.8
GB00BL9BW044,408180946,FRP,GBP,2021-02-03,101.2,101.2,101.2,101.2,0,0,101.2
GB00BL9BW044,408180946,FRP,GBP,2021-02-04,99.4,99.4,99.4,99.4,0,0,99.4
GB00BL9BW044,408180946,FRP,GBP,2021-02-05,99.4,99.4,99.4,99.4,0,0,99.4
GB00BL9BW044,408180946,FRP,GBP,2021-02-08,99.4,99.4,99.4,99.4,0,0,99.4
GB00BL9BW044,408180946,FRP,GBP,2021-02-09,99.0,99.0,99.0,99.0,165,1,99.0
GB00BL9BW044,408180946,FRP,GBP,2021-02-10,100.0,100.0,100.0,100.0,650,1,100.0
GB00BL9BW044,408180946,FRP,GBP,2021-02-11,100.4,100.4,100.4,100.4,0,0,100.4
GB00BL9BW044,408180946,FRP,GBP,2021-02-12,104.8,104.8,104.8,104.8,0,0,104.8
GB00BL9BW044,408180946,FRP,GBP,2021-02-15,106.0,106.0,106.0,106.0,0,0,106.0
GB00BL9BW044,408180946,FRP,GBP,2021-02-16,106.4,106.4,106.4,106.4,0,0,106.4
GB00BL9BW044,408180946,FRP,GBP,2021-02-17,107.0,107.0,107.0,107.0,633,1,107.0
