ISIN,conId,Symbol,Currency,date,open,high,low,close,volume,barCount,average
GB0006523608,90366643,NWF,GBP,2019-01-02,170.0,170.0,170.0,170.0,0,0,170.0
GB0006523608,90366643,NWF,GBP,2019-01-03,177.4,177.4,177.4,177.4,0,0,177.4
GB0006523608,90366643,NWF,GBP,2019-01-04,175.0,175.0,175.0,175.0,0,0,175.0
GB0006523608,90366643,NWF,GBP,2019-01-07,175.0,175.0,175.0,175.0,0,0,175.0
GB0006523608,90366643,NWF,GBP,2019-01-08,177.0,177.0,177.0,177.0,0,0,177.0
GB0006523608,90366643,NWF,GBP,2019-01-09,178.4,178.4,178.4,178.4,0,0,178.4
GB0006523608,90366643,NWF,GBP,2019-01-10,182.0,182.0,182.0,182.0,0,0,182.0
GB0006523608,90366643,NWF,GBP,2019-01-11,182.0,182.0,182.0,182.0,0,0,182.0
GB0006523608,90366643,NWF,GBP,2019-01-14,179.4,179.4,179.4,179.4,0,0,179.4
GB0006523608,90366643,NWF,GBP,2019-01-15,177.4,177.4,177.4,177.4,0,0,177.4
GB0006523608,90366643,NWF,GBP,2019-01-16,181.0,181.0,181.0,181.0,0,0,181.0
GB0006523608,90366643,NWF,GBP,2019-01-17,185.4,185.4,185.4,185.4,0,0,185.4
GB0006523608,90366643,NWF,GBP,2019-01-18,186.0,186.0,186.0,186.0,0,0,186.0
GB0006523608,90366643,NWF,GBP,2019-01-21,189.0,189.0,189.0,189.0,0,0,189.0
GB0006523608,90366643,NWF,GBP,2019-01-22,189.0,189.0,189.0,189.0,0,0,189.0
GB0006523608,90366643,NWF,GBP,2019-01-23,182.4,182.4,182.4,182.4,0,0,182.4
GB0006523608,90366643,NWF,GBP,2019-01-24,182.4,182.4,182.4,182.4,0,0,182.4
GB0006523608,90366643,NWF,GBP,2019-01-25,182.4,182.4,182.4,182.4,0,0,182.4
GB0006523608,90366643,NWF,GBP,2019-01-28,181.0,181.0,181.0,181.0,0,0,181.0
GB0006523608,90366643,NWF,GBP,2019-01-29,175.0,175.0,170.4,170.4,1140,1,175.0
GB0006523608,90366643,NWF,GBP,2019-01-30,169.0,169.0,169.0,169.0,0,0,169.0
GB0006523608,90366643,NWF,GBP,2019-01-31,169.0,169.0,169.0,169.0,0,0,169.0
GB0006523608,90366643,NWF,GBP,2019-02-01,169.0,169.0,169.0,169.0,0,0,169.0
GB0006523608,90366643,NWF,GBP,2019-02-04,170.0,171.8,170.0,171.8,9437,2,170.0
GB0006523608,90366643,NWF,GBP,2019-02-05,171.0,171.0,169.0,171.0,2991,3,169.74
GB0006523608,90366643,NWF,GBP,2019-02-06,171.0,171.0,170.2,170.2,1935,1,171.0
GB0006523608,90366643,NWF,GBP,2019-02-07,169.0,169.0,169.0,169.0,0,0,169.0
