date,nav,cash,cash_frac,n_stocks,trades,eligible_count
2019-01-30,0.9999999999999999,0.9999999999999999,1.0,0,0,1159
2019-01-31,0.9999999999999999,0.0,0.0,100,100,1193
2019-02-01,1.0041344320359311,0.0,0.0,100,100,1105
2019-02-04,1.0063927132539605,0.0,0.0,100,100,1416
2019-02-05,1.0143240238752422,0.0,0.0,100,100,1442
2019-02-06,1.0148331306635399,0.0,0.0,100,102,1343
2019-02-07,0.9987910985990703,0.0,0.0,100,102,1166
2019-02-08,0.9938965540852945,0.0,0.0,100,106,1030
2019-02-11,1.00079350888343,0.0,0.0,100,110,1128
2019-02-12,1.0107050869945653,0.0,0.0,100,110,1221
2019-02-13,1.0123277843276024,0.0,0.0,100,116,1257
2019-02-14,1.0125598742446693,0.0,0.0,100,116,1219
2019-02-15,1.0196904777981999,0.0,0.0,100,122,1104
2019-02-18,1.0239533330341495,0.0,0.0,100,124,1160
2019-02-19,1.0279507293613814,0.0,0.0,100,128,1282
2019-02-20,1.0284237425567715,0.0,0.0,100,132,1325
2019-02-21,1.0285271013879786,0.0,0.0,100,134,1271
2019-02-22,1.0428822503131443,0.0,0.0,100,136,1170
2019-02-25,1.0484490036537109,0.0,0.0,100,142,1299
2019-02-26,1.0536936734404416,0.0,0.0,100,148,1251
2019-02-27,1.049533437795106,0.0,0.0,100,154,1233
2019-02-28,1.0473354802382693,0.0,0.0,100,156,1141
2019-03-01,1.0599706354286555,0.0,0.0,100,166,1224
2019-03-04,1.0637589160276706,0.0,0.0,100,168,1165
2019-03-05,1.0660658287175147,0.0,0.0,100,172,1040
2019-03-06,1.0559242867835879,0.0,0.0,100,172,984
2019-03-07,1.0411999603834647,0.0,0.0,100,184,1043
2019-03-08,1.0337236133457548,0.0,0.0,100,186,1038
2019-03-11,1.0491413252964346,0.0,0.0,100,188,1074
2019-03-12,1.0573181909022296,0.0,0.0,100,188,987
2019-03-13,1.059980700528048,0.0,0.0,100,196,924
2019-03-14,1.0593732266983473,0.0,0.0,100,202,951
2019-03-15,1.0638362624233473,0.0,0.0,100,206,944
2019-03-18,1.0720145195552362,0.0,0.0,100,208,948
2019-03-19,1.0725002188879271,0.0,0.0,100,210,984
2019-03-20,1.0700672671924842,0.0,0.0,100,214,873
2019-03-21,1.08089907532888,0.0,0.0,100,218,948
2019-03-22,1.059388527007978,0.0,0.0,100,220,736
2019-03-25,1.0517470920575398,0.0,0.0,100,234,605
2019-03-26,1.0602870678893555,0.0,0.0,100,246,733
2019-03-27,1.0566187159485179,0.0,0.0,100,260,706
2019-03-28,1.0594058879634016,0.0,0.0,100,270,707
2019-03-29,1.0676968842586556,0.0,0.0,100,278,689
2019-04-01,1.0822420346401405,0.0,0.0,100,282,820
2019-04-02,1.0817014279573973,0.0,0.0,100,284,860
2019-04-03,1.0942853256230016,0.0,0.0,100,290,1026
2019-04-04,1.0859924126358482,0.0,0.0,100,294,1113
2019-04-05,1.092161156645149,0.0,0.0,100,296,1315
2019-04-08,1.102583854523275,0.0,0.0,100,296,1203
2019-04-09,1.0970213676580878,0.0,0.0,100,300,1071
2019-04-10,1.1012775762207903,0.0,0.0,100,302,1072
2019-04-11,1.1038818393675076,0.0,0.0,100,304,1084
2019-04-12,1.1100279383523866,0.0,0.0,100,306,1050
2019-04-15,1.115173370956869,0.0,0.0,100,310,1031
2019-04-16,1.1141568517132916,0.0,0.0,100,312,1041
2019-04-17,1.1044227556540789,0.0,0.0,100,312,1103
2019-04-18,1.095880148098448,0.0,0.0,100,324,1032
2019-04-19,1.0969025301262907,0.0,0.0,100,336,1121
2019-04-22,1.101927739439643,0.0,0.0,100,338,1222
2019-04-23,1.1128825695729279,0.0,0.0,100,340,1158
2019-04-24,1.1083853368523784,0.0,0.0,100,344,1155
2019-04-25,1.1018157508430937,0.0,0.0,100,350,1189
2019-04-26,1.1004670816522253,0.0,0.0,100,354,1112
2019-04-29,1.1041246683892738,0.0,0.0,100,360,992
2019-04-30,1.106233388457269,0.0,0.0,100,364,966
