date,nav,cash,cash_frac,n_stocks,trades,eligible_count
2019-01-30,0.9999999999999999,0.9999999999999999,1.0,0,0,389
2019-01-31,0.9999999999999999,0.0,0.0,100,100,394
2019-02-01,1.0016485516823606,0.0,0.0,100,100,354
2019-02-04,1.0020403055464433,0.0,0.0,100,100,371
2019-02-05,1.0125234554282476,0.0,0.0,100,100,573
2019-02-06,1.0178300134956673,0.0,0.0,100,102,616
2019-02-07,1.0017713288719678,0.0,0.0,100,102,459
2019-02-08,0.9969547438832457,0.0,0.0,100,102,310
2019-02-11,1.0027023606990637,0.0,0.0,100,104,386
2019-02-12,1.0138604777693598,0.0,0.0,100,108,482
2019-02-13,1.016403687571281,0.0,0.0,100,110,506
2019-02-14,1.01811286019631,0.0,0.0,100,114,434
2019-02-15,1.022997768477907,0.0,0.0,100,116,467
2019-02-18,1.0252506983214686,0.0,0.0,100,118,472
2019-02-19,1.0316853794840368,0.0,0.0,100,120,356
2019-02-20,1.0374259774615,0.0,0.0,100,120,358
2019-02-21,1.0390152774635,0.0,0.0,100,122,492
2019-02-22,1.0548807994447078,0.0,0.0,100,124,734
2019-02-25,1.0612622171329422,0.0,0.0,100,124,713
2019-02-26,1.064401090816773,0.0,0.0,100,126,502
2019-02-27,1.0523756936281405,0.0,0.0,100,128,426
2019-02-28,1.0519019225634965,0.0,0.0,100,128,401
2019-03-01,1.0610421157393033,0.0,0.0,100,132,439
2019-03-04,1.064828076522864,0.0,0.0,100,136,380
2019-03-05,1.0659297845140963,0.0,0.0,100,136,348
2019-03-06,1.0567291208945107,0.0,0.0,100,138,301
2019-03-07,1.0442453252075155,0.0,0.0,100,142,246
2019-03-08,1.0367856420938462,0.0,0.0,100,144,173
2019-03-11,1.0509784896780583,0.0,0.0,100,146,188
2019-03-12,1.0512789318084057,0.0,0.0,100,152,208
2019-03-13,1.0554314430858478,0.0,0.0,100,158,225
2019-03-14,1.056008314497425,0.0,0.0,100,164,232
2019-03-15,1.0667479968894071,0.0,0.0,100,170,233
2019-03-18,1.0713562878459062,0.0,0.0,100,172,261
2019-03-19,1.0727268726373984,0.0,0.0,100,174,268
2019-03-20,1.0677530941788775,0.0,0.0,100,174,279
2019-03-21,1.0775747712214059,0.0,0.0,100,176,398
2019-03-22,1.059537310224298,0.0,0.0,100,178,380
2019-03-25,1.0500595036774438,0.0,0.0,100,182,206
2019-03-26,1.05914892930082,0.0,0.0,100,186,229
2019-03-27,1.0543072778357245,0.0,0.0,100,188,222
2019-03-28,1.0518503143769953,0.0,0.0,100,196,218
2019-03-29,1.0597539524067094,0.0,0.0,100,198,210
2019-04-01,1.077119297892296,0.0,0.0,100,204,242
2019-04-02,1.0730804786861894,0.0,0.0,100,206,260
2019-04-03,1.0876843841160577,0.0,0.0,100,210,380
2019-04-04,1.086001077813749,0.0,0.0,100,210,346
2019-04-05,1.0964051001850155,0.0,0.0,100,218,623
2019-04-08,1.1076897998173,0.0,0.0,100,220,745
2019-04-09,1.0961573252395294,0.0,0.0,100,222,530
2019-04-10,1.0933401992891965,0.0,0.0,100,224,555
2019-04-11,1.0958969837245063,0.0,0.0,100,226,605
2019-04-12,1.1045833313316211,0.0,0.0,100,228,565
2019-04-15,1.107702853614924,0.0,0.0,100,232,444
2019-04-16,1.1080975736151615,0.0,0.0,100,236,471
2019-04-17,1.1024935456383875,0.0,0.0,100,238,385
2019-04-18,1.0964369518258201,0.0,0.0,100,238,358
2019-04-19,1.0984769256871758,0.0,0.0,100,246,323
2019-04-22,1.102384805937473,0.0,0.0,100,254,339
2019-04-23,1.1141121090718111,0.0,0.0,100,260,383
2019-04-24,1.1123321036254878,0.0,0.0,100,264,358
2019-04-25,1.1089017707696878,0.0,0.0,100,264,304
2019-04-26,1.1100103610229186,0.0,0.0,100,264,273
2019-04-29,1.1121579247413511,0.0,0.0,100,270,241
2019-04-30,1.1137232883907644,0.0,0.0,100,274,226
2019-05-01,1.1085331652175814,0.0,0.0,100,280,211
2019-05-02,1.1056930390477462,0.0,0.0,100,284,169
2019-05-03,1.1114046545457963,0.0,0.0,100,310,195
2019-05-06,1.095014283153509,0.0,0.0,100,310,166
2019-05-07,1.0848689096509891,0.0,0.0,100,314,111
2019-05-08,1.082328043915182,0.0,0.0,100,318,103
2019-05-09,1.070698572975713,0.0,0.0,100,326,105
2019-05-10,1.0702365576568054,0.0,0.0,100,326,100
2019-05-13,1.0450871387009728,0.0,0.0,100,330,79
2019-05-14,1.064383310485166,0.0,0.0,100,368,81
2019-05-15,1.0703083842280503,0.0,0.0,100,376,106
2019-05-16,1.080124229502648,0.0,0.0,100,378,155
2019-05-17,1.0807478670467112,0.0,0.0,100,382,126
2019-05-20,1.0739205134428598,0.0,0.0,100,386,166
2019-05-21,1.083614420241123,0.0,0.0,100,394,201
2019-05-22,1.082317308196207,0.0,0.0,100,396,193
2019-05-23,1.071435605367161,0.0,0.0,100,398,180
2019-05-24,1.0766677659517379,0.0,0.0,100,404,179
2019-05-27,1.0824731719202287,0.0,0.0,100,404,229
2019-05-28,1.0845325192675443,0.0,0.0,100,406,188
2019-05-29,1.0743757161089442,0.0,0.0,100,412,119
2019-05-30,1.0770830834041092,0.0,0.0,100,412,115
