date,nav,cash,cash_frac,n_stocks,trades,eligible_count
2019-02-27,0.9999999999999999,0.9999999999999999,1.0,0,0,1210
2019-02-28,0.9999999999999999,0.0,0.0,100,100,1236
2019-03-01,1.0038555566253762,0.0,0.0,100,100,1210
2019-03-04,1.0065201956553211,0.0,0.0,100,102,1553
2019-03-05,1.0080501187688113,0.0,0.0,100,102,1502
2019-03-06,1.0033513585797953,0.0,0.0,100,102,1426
2019-03-07,0.9916853520663516,0.0,0.0,100,104,1350
2019-03-08,0.9858599769553135,0.0,0.0,100,104,1251
2019-03-11,1.0013443646692293,0.0,0.0,100,104,1317
2019-03-12,1.0027666513197537,0.0,0.0,100,104,1319
2019-03-13,1.0058769841697508,0.0,0.0,100,108,1294
2019-03-14,1.0084238642513585,0.0,0.0,100,110,1271
2019-03-15,1.0099202343467764,0.0,0.0,100,110,1226
2019-03-18,1.017764220240988,0.0,0.0,100,118,1275
2019-03-19,1.0173841829904828,0.0,0.0,100,118,1349
2019-03-20,1.015845083334075,0.0,0.0,100,118,1316
2019-03-21,1.024679633201408,0.0,0.0,100,120,1310
2019-03-22,1.0041703443503678,0.0,0.0,100,120,1154
2019-03-25,0.9947421948743004,0.0,0.0,100,128,1120
2019-03-26,1.001462743310228,0.0,0.0,100,130,1189
2019-03-27,0.9955996339179947,0.0,0.0,100,130,1148
2019-03-28,0.9981850279979028,0.0,0.0,100,130,1079
2019-03-29,1.0119296713597121,0.0,0.0,100,132,1116
2019-04-01,1.0266505259446383,0.0,0.0,100,132,1193
2019-04-02,1.0301260464535102,0.0,0.0,100,134,1144
2019-04-03,1.0393285172852484,0.0,0.0,100,134,1206
2019-04-04,1.029913526710406,0.0,0.0,100,134,1303
2019-04-05,1.0352658419996885,0.0,0.0,100,134,1435
2019-04-08,1.0410723849525563,0.0,0.0,100,134,1376
2019-04-09,1.037641562885359,0.0,0.0,100,136,1255
2019-04-10,1.0404283757505075,0.0,0.0,100,136,1197
2019-04-11,1.039815123985366,0.0,0.0,100,136,1217
2019-04-12,1.0497990425995833,0.0,0.0,100,136,1188
2019-04-15,1.054066244669035,0.0,0.0,100,140,1182
2019-04-16,1.0541352206789998,0.0,0.0,100,140,1191
2019-04-17,1.0436355346617119,0.0,0.0,100,142,1160
2019-04-18,1.0419911247781188,0.0,0.0,100,142,1149
2019-04-19,1.0429541189726572,0.0,0.0,100,144,1123
2019-04-22,1.0522022059694973,0.0,0.0,100,146,1070
2019-04-23,1.0644439980121385,0.0,0.0,100,148,1137
2019-04-24,1.0653905043343213,0.0,0.0,100,152,1141
2019-04-25,1.0613988279317075,0.0,0.0,100,156,1128
2019-04-26,1.0596509115033104,0.0,0.0,100,156,1055
2019-04-29,1.0654794343503728,0.0,0.0,100,158,1049
2019-04-30,1.067668328417077,0.0,0.0,100,160,1077
