date,nav,cash,cash_frac,n_stocks,trades,eligible_count
2019-01-30,0.9999999999999999,0.9999999999999999,1.0,0,0,1247
2019-01-31,0.9999999999999999,0.0,0.0,100,100,1278
2019-02-01,1.0041344320359311,0.0,0.0,100,100,1220
2019-02-04,1.0063927132539605,0.0,0.0,100,100,1594
2019-02-05,1.0143240238752422,0.0,0.0,100,100,1603
2019-02-06,1.0148331306635399,0.0,0.0,100,102,1531
2019-02-07,0.9987910985990703,0.0,0.0,100,102,1405
2019-02-08,0.9938965540852945,0.0,0.0,100,106,1270
2019-02-11,1.00079350888343,0.0,0.0,100,110,1350
2019-02-12,1.0107050869945653,0.0,0.0,100,110,1439
2019-02-13,1.0123277843276024,0.0,0.0,100,116,1464
2019-02-14,1.0125598742446693,0.0,0.0,100,116,1446
2019-02-15,1.0196904777981999,0.0,0.0,100,122,1381
2019-02-18,1.0239533330341495,0.0,0.0,100,124,1438
2019-02-19,1.0279507293613814,0.0,0.0,100,128,1502
2019-02-20,1.0284237425567715,0.0,0.0,100,132,1549
2019-02-21,1.0285271013879786,0.0,0.0,100,134,1491
2019-02-22,1.0428822503131443,0.0,0.0,100,136,1422
2019-02-25,1.0484490036537109,0.0,0.0,100,142,1530
2019-02-26,1.0536936734404416,0.0,0.0,100,148,1491
2019-02-27,1.049533437795106,0.0,0.0,100,154,1459
2019-02-28,1.0473354802382693,0.0,0.0,100,156,1392
2019-03-01,1.0599706354286555,0.0,0.0,100,166,1470
2019-03-04,1.0637589160276706,0.0,0.0,100,168,1436
2019-03-05,1.0660658287175147,0.0,0.0,100,172,1337
2019-03-06,1.0559242867835879,0.0,0.0,100,172,1278
2019-03-07,1.0411999603834647,0.0,0.0,100,184,1309
2019-03-08,1.0337236133457548,0.0,0.0,100,186,1304
2019-03-11,1.0491413252964346,0.0,0.0,100,188,1335
2019-03-12,1.0573181909022296,0.0,0.0,100,188,1281
2019-03-13,1.059980700528048,0.0,0.0,100,196,1201
2019-03-14,1.0593732266983473,0.0,0.0,100,202,1209
2019-03-15,1.0638362624233473,0.0,0.0,100,206,1232
2019-03-18,1.0720145195552362,0.0,0.0,100,208,1226
2019-03-19,1.0725002188879271,0.0,0.0,100,210,1228
2019-03-20,1.0700672671924842,0.0,0.0,100,214,1140
2019-03-21,1.08089907532888,0.0,0.0,100,218,1212
2019-03-22,1.059388527007978,0.0,0.0,100,220,1029
2019-03-25,1.0517470920575398,0.0,0.0,100,234,825
2019-03-26,1.0602870678893555,0.0,0.0,100,246,993
2019-03-27,1.0566187159485179,0.0,0.0,100,260,984
2019-03-28,1.0594058879634016,0.0,0.0,100,270,952
2019-03-29,1.0676968842586556,0.0,0.0,100,278,964
2019-04-01,1.0822420346401405,0.0,0.0,100,282,1115
2019-04-02,1.0817014279573973,0.0,0.0,100,284,1172
2019-04-03,1.0942853256230016,0.0,0.0,100,290,1307
2019-04-04,1.0859924126358482,0.0,0.0,100,294,1404
2019-04-05,1.092161156645149,0.0,0.0,100,296,1557
2019-04-08,1.102583854523275,0.0,0.0,100,296,1485
2019-04-09,1.0970213676580878,0.0,0.0,100,300,1355
2019-04-10,1.1012775762207903,0.0,0.0,100,302,1369
2019-04-11,1.1038818393675076,0.0,0.0,100,304,1369
2019-04-12,1.1100279383523866,0.0,0.0,100,306,1314
2019-04-15,1.115173370956869,0.0,0.0,100,310,1334
2019-04-16,1.1141568517132916,0.0,0.0,100,312,1322
2019-04-17,1.1044227556540789,0.0,0.0,100,312,1323
2019-04-18,1.095880148098448,0.0,0.0,100,324,1253
2019-04-19,1.0969025301262907,0.0,0.0,100,336,1308
2019-04-22,1.101927739439643,0.0,0.0,100,338,1400
2019-04-23,1.1128825695729279,0.0,0.0,100,340,1336
2019-04-24,1.1083853368523784,0.0,0.0,100,344,1356
2019-04-25,1.1018157508430937,0.0,0.0,100,350,1406
2019-04-26,1.1004670816522253,0.0,0.0,100,354,1339
2019-04-29,1.1041246683892738,0.0,0.0,100,360,1216
2019-04-30,1.106233388457269,0.0,0.0,100,364,1199
2019-05-01,1.1018498399707375,0.0,0.0,100,368,1079
2019-05-02,1.1006079433564913,0.0,0.0,100,376,847
2019-05-03,1.1079424493931493,0.0,0.0,100,408,835
2019-05-06,1.0991131011455162,0.0,0.0,100,414,785
2019-05-07,1.0936639502498073,0.0,0.0,100,424,743
2019-05-08,1.0990203552434799,0.0,0.0,100,432,717
2019-05-09,1.0859762939070476,0.0,0.0,100,440,576
2019-05-10,1.0874429290286258,0.0,0.0,100,444,582
2019-05-13,1.0681285368331814,0.0,0.0,100,458,451
2019-05-14,1.0839064053788958,0.0,0.0,100,474,501
2019-05-15,1.0892915960133103,0.0,0.0,100,482,563
2019-05-16,1.0991544659472676,0.0,0.0,100,488,634
2019-05-17,1.0987647608374846,0.0,0.0,100,498,649
2019-05-20,1.0915399732984994,0.0,0.0,100,504,587
2019-05-21,1.100007831036856,0.0,0.0,100,516,557
2019-05-22,1.1027860575800599,0.0,0.0,100,516,544
2019-05-23,1.0874409278345827,0.0,0.0,100,520,494
2019-05-24,1.0928810258041763,0.0,0.0,100,524,486
2019-05-27,1.0960918050382487,0.0,0.0,100,532,492
2019-05-28,1.0999206608725125,0.0,0.0,100,536,475
2019-05-29,1.0833523306501276,0.0,0.0,100,544,438
2019-05-30,1.087603799219848,0.0,0.0,100,548,466
2019-05-31,1.0835239150286922,0.0,0.0,100,560,418
2019-06-03,1.0724081981274862,0.0,0.0,100,574,447
2019-06-04,1.069345931980697,0.0,0.0,100,582,640
2019-06-05,1.0800311425832794,0.0,0.0,100,588,749
2019-06-06,1.078562208251869,0.0,0.0,100,592,865
2019-06-07,1.0898254475996276,0.0,0.0,100,596,903
2019-06-10,1.0943810653033197,0.0,0.0,100,606,1149
2019-06-11,1.0982279688537464,0.0,0.0,100,608,1166
2019-06-12,1.099835333067274,0.0,0.0,100,614,1084
2019-06-13,1.1003081958237766,0.0,0.0,100,616,967
2019-06-14,1.101149701139734,0.0,0.0,100,624,936
2019-06-17,1.09657557712443,0.0,0.0,100,634,974
2019-06-18,1.1031926652954187,0.0,0.0,100,638,1009
2019-06-19,1.105690933017061,0.0,0.0,100,644,1142
2019-06-20,1.1128788983787714,0.0,0.0,100,658,1325
2019-06-21,1.1070950941863906,0.0,0.0,100,658,1275
2019-06-24,1.1055026335797877,0.0,0.0,100,666,1218
2019-06-25,1.090075203410837,0.0,0.0,100,668,1174
2019-06-26,1.0855227298138603,0.0,0.0,100,672,1261
2019-06-27,1.0918618126319934,0.0,0.0,100,680,1334
2019-06-28,1.095267437005276,0.0,0.0,100,680,1461
2019-07-01,1.0942963479201668,0.0,0.0,100,682,1594
2019-07-02,1.1006058535340015,0.0,0.0,100,684,1587
2019-07-03,1.1072085128830276,0.0,0.0,100,686,1551
2019-07-04,1.1092484756899266,0.0,0.0,100,690,1581
2019-07-05,1.1079861077796784,0.0,0.0,100,696,1507
2019-07-08,1.1000860225113744,0.0,0.0,100,698,1378
2019-07-09,1.0995146713570607,0.0,0.0,100,704,1261
2019-07-10,1.1056936249757834,0.0,0.0,100,712,1286
2019-07-11,1.1072306220284283,0.0,0.0,100,714,1355
2019-07-12,1.1081746405966877,0.0,0.0,100,722,1376
2019-07-15,1.1122991777186424,0.0,0.0,100,728,1419
2019-07-16,1.1120758831645428,0.0,0.0,100,730,1355
2019-07-17,1.113616552261872,0.0,0.0,100,734,1226
2019-07-18,1.1150632897216421,0.0,0.0,100,740,1002
2019-07-19,1.1261066012327599,0.0,0.0,100,744,1155
2019-07-22,1.1357584123707125,0.0,0.0,100,746,1197
2019-07-23,1.137509064083241,0.0,0.0,100,746,1321
2019-07-24,1.1433523532640095,0.0,0.0,100,748,1396
2019-07-25,1.1405938172596375,0.0,0.0,100,752,1299
2019-07-26,1.1425025551553691,0.0,0.0,100,756,1218
2019-07-29,1.1413680635200993,0.0,0.0,100,758,1060
2019-07-30,1.1416640380792433,0.0,0.0,100,764,956
2019-07-31,1.1329297424312748,0.0,0.0,100,768,839
2019-08-01,1.142201839922176,0.0,0.0,100,774,813
2019-08-02,1.1322880554302304,0.0,0.0,100,782,638
2019-08-05,1.1030808967904637,0.0,0.0,100,794,484
2019-08-06,1.109927157133351,0.0,0.0,100,818,492
2019-08-07,1.1242268148561239,0.0,0.0,100,822,517
2019-08-08,1.135828282027698,0.0,0.0,100,830,644
2019-08-09,1.1409744042366738,0.0,0.0,100,834,599
2019-08-12,1.126423607825837,0.0,0.0,100,840,557
2019-08-13,1.1288012703562418,0.0,0.0,100,846,588
2019-08-14,1.1098138051107096,0.0,0.0,100,854,511
2019-08-15,1.1042684275203156,0.0,0.0,100,860,506
2019-08-16,1.1099612440845577,0.0,0.0,100,872,526
2019-08-19,1.1096352490785282,0.0,0.0,100,880,644
2019-08-20,1.1117762206366537,0.0,0.0,100,890,573
2019-08-21,1.1206716995695085,0.0,0.0,100,894,604
2019-08-22,1.1146402762081644,0.0,0.0,100,906,569
2019-08-23,1.1120877902741737,0.0,0.0,100,910,516
2019-08-26,1.1192513956054198,0.0,0.0,100,924,494
2019-08-27,1.1251324693909814,0.0,0.0,100,926,541
2019-08-28,1.1246916338061772,0.0,0.0,100,936,579
2019-08-29,1.1187746789931532,0.0,0.0,100,938,626
2019-08-30,1.1220942382760306,0.0,0.0,100,946,869
2019-09-02,1.1233954032072568,0.0,0.0,100,954,1130
2019-09-03,1.128513837183095,0.0,0.0,100,958,1107
2019-09-04,1.135218714511172,0.0,0.0,100,964,1176
2019-09-05,1.1339931719793948,0.0,0.0,100,972,1232
2019-09-06,1.127243390481171,0.0,0.0,100,978,1294
2019-09-09,1.118895142668033,0.0,0.0,100,994,1362
2019-09-10,1.107565744433643,0.0,0.0,100,998,1341
2019-09-11,1.1168795294888207,0.0,0.0,100,1006,1552
2019-09-12,1.1240179219671453,0.0,0.0,100,1014,1607
2019-09-13,1.1231677834872957,0.0,0.0,100,1014,1564
2019-09-16,1.1162491884940435,0.0,0.0,100,1020,1477
2019-09-17,1.1095227929853964,0.0,0.0,100,1024,1545
2019-09-18,1.1110570089398741,0.0,0.0,100,1032,1492
2019-09-19,1.1141942757842165,0.0,0.0,100,1040,1571
2019-09-20,1.121524265075422,0.0,0.0,100,1040,1641
2019-09-23,1.1160955052024817,0.0,0.0,100,1044,1618
2019-09-24,1.1132415089746297,0.0,0.0,100,1046,1569
2019-09-25,1.104783012928894,0.0,0.0,100,1050,1542
2019-09-26,1.1066586652332309,0.0,0.0,100,1058,1490
2019-09-27,1.1046893254721042,0.0,0.0,100,1064,1418
2019-09-30,1.1052439630466782,0.0,0.0,100,1066,1448
2019-10-01,1.0993444558695502,0.0,0.0,100,1074,1410
2019-10-02,1.0818242029263914,0.0,0.0,100,1078,1088
2019-10-03,1.0761788166324728,0.0,0.0,100,1086,898
2019-10-04,1.0883081481089407,0.0,0.0,100,1102,975
2019-10-07,1.0956488565440279,0.0,0.0,100,1106,961
2019-10-08,1.092406302069036,0.0,0.0,100,1116,872
2019-10-09,1.0911942549747462,0.0,0.0,100,1124,725
2019-10-10,1.0908752152783943,0.0,0.0,100,1132,711
2019-10-11,1.1010157252847215,0.0,0.0,100,1142,807
2019-10-14,1.102807730547106,0.0,0.0,100,1150,839
2019-10-15,1.1147225846949134,0.0,0.0,100,1154,985
2019-10-16,1.1210643937289118,0.0,0.0,100,1156,1032
2019-10-17,1.1221424040882955,0.0,0.0,100,1160,961
2019-10-18,1.1207641440889273,0.0,0.0,100,1162,927
2019-10-21,1.1201166566287675,0.0,0.0,100,1164,1045
2019-10-22,1.1179567114436921,0.0,0.0,100,1168,1045
2019-10-23,1.1170632240736713,0.0,0.0,100,1172,1116
2019-10-24,1.1200626143607475,0.0,0.0,100,1176,1152
2019-10-25,1.1224909185991772,0.0,0.0,100,1182,1231
2019-10-28,1.1273231901353404,0.0,0.0,100,1194,1251
2019-10-29,1.1333062949221941,0.0,0.0,100,1198,1302
2019-10-30,1.1270755424478403,0.0,0.0,100,1198,1464
2019-10-31,1.1237861856993878,0.0,0.0,100,1204,1501
2019-11-01,1.125542912200479,0.0,0.0,100,1206,1474
2019-11-04,1.1289640409763462,0.0,0.0,100,1208,1501
2019-11-05,1.1290497536651947,0.0,0.0,100,1210,1545
2019-11-06,1.1249899837103587,0.0,0.0,100,1214,1535
2019-11-07,1.1259428356509065,0.0,0.0,100,1218,1549
2019-11-08,1.1273716303866046,0.0,0.0,100,1220,1481
2019-11-11,1.1326261011053858,0.0,0.0,100,1230,1501
2019-11-12,1.1352786386914338,0.0,0.0,100,1236,1440
2019-11-13,1.1299060290187333,0.0,0.0,100,1238,1387
2019-11-14,1.1280846574742134,0.0,0.0,100,1246,1369
2019-11-15,1.1417693881253121,0.0,0.0,100,1254,1455
